ID,AvatarLevel,Gold,Gems,Purchases,VipLevel,TotalPlay,TotalWon,TotalLost,FirstInstallDate,LastSeenDate,Card_score,TotalStars,Overall_progress
usr020342,97,198724,5927,"{'special_5': 1, 'special_4': 1, 'gem_1': 1, 'gem_sub_1': 13, 'starter_2': 2, 'gem_3': 2, 'starter_1': 1, 'gem_sub_3': 1}",9,14884,11674,341,2022-02-16,2024-04-11,1.2904982244527941,3261,0.46560523784207997
usr049526,157,20115512,13617,{},0,35949,26347,2450,2019-06-01,2024-04-12,1.2906278639271078,7484,0.93633914788211814
usr021342,60,3731566,731,{},0,4861,3706,149,2019-11-23,2024-04-10,1.2910228994030115,2534,0.35731478893602281
usr101122,151,103710168,12563,{'gem_sub_1': 25},7,34678,25250,1690,2018-08-28,2024-04-11,1.2910316144514624,6292,0.81855428703467914
usr024019,117,755077,1409,{},0,20384,16038,553,2021-11-05,2024-04-12,1.2912965248932018,6344,0.81128346961680287
usr048589,130,2974667,1171,"{'timed_i_1_4': 2, 'timed_k_0_3': 2, 'starter_1': 1, 'prog_75': 1, 'prog_64': 1, 'prog_27': 1, 'gem_1': 2, 'prog_10': 1, 'gem_sub_1': 43, 'timed_e_0_1': 1, 'prog_15': 1, 'timed_h_0_1': 1, 'timed_l_1_1': 1, 'prog_70': 1, 'timed_l_1_2': 1, 'timed_q_1_3': 1, 'prog_78': 1, 'prog_61': 1, 'starter_2': 1, 'timed_f_1_1': 5, 'timed_h_1_6': 1, 'timed_n_3_1': 1, 'prog_95_2': 1, 'timed_j_2_4': 1, 'prog_97_1': 1, 'timed_q_3_5': 1, 'timed_f_3_7': 2, 'timed_a_3_1': 1, 'timed_i_2_4': 2, 'timed_q_4_5': 1, 'timed_m_1_9': 1}",12,24999,14563,3333,2019-01-13,2024-04-12,1.2915196371416242,5425,0.72162433081315158
usr069264,165,4570773,2860,{},0,44909,37569,330,2019-11-17,2024-04-12,1.2916728037427154,5654,0.73640824982716291
usr080724,64,141478,67,{},0,5999,4695,95,2023-08-10,2024-04-12,1.2918043103698567,2540,0.36788715420470564
usr063195,131,26793860,3251,{},0,27442,19844,2482,2019-07-09,2024-04-11,1.2918299449265003,4693,0.63629745592758069
usr051995,117,2361830,6200,{'gem_sub_1': 1},1,20804,15046,914,2021-12-14,2024-04-12,1.2922940700627823,4270,0.57696265948191483
usr027181,75,2088445,15103,{},0,7798,7129,378,2020-06-04,2024-04-11,1.2928830241268181,2710,0.39091229757896429
usr028840,82,25383120,18542,{'gem_sub_1': 3},3,9787,7663,92,2022-03-24,2024-04-11,1.2930386085156185,2733,0.39907376987304788
usr100704,144,4644411,2377,"{'gem_1': 15, 'timed_l_1_2': 1, 'timed_c_1_4': 1, 'timed_l_1_1': 3, 'timed_q_1_3': 2, 'gem_2': 11, 'timed_p_1_1': 3, 'starter_2': 1, 'timed_f_1_1': 5, 'timed_e_0_1': 1, 'starter_1': 1, 'gem_3': 2, 'timed_k_0_3': 3, 'prog_78': 1, 'timed_i_1_3': 1, 'gem_sub_1': 37, 'timed_h_1_1': 5, 'prog_75': 1, 'prog_27': 1, 'timed_n_2_3': 1, 'timed_n_2_2': 1, 'timed_k_1_1': 1, 'timed_g_1_2': 1, 'timed_j_1_4': 1, 'timed_g_1_6': 1, 'prog_92_1': 1, 'special_4': 1, 'starter_3': 1, 'timed_f_2_1': 5, 'timed_f_2_7': 5, 'timed_a_2_1': 3, 'timed_h_2_1': 1, 'timed_n_3_1': 1, 'timed_k_2_4': 3, 'timed_j_2_4': 1, 'timed_g_2_2': 1, 'timed_c_3_2': 1, 'timed_q_3_5': 3, 'timed_f_3_7': 1, 'timed_a_3_1': 3, 'timed_h_3_1': 1, 'timed_b_1_1': 1, 'gem_4': 1}",13,32234,23289,3310,2018-10-17,2024-04-12,1.2931443454302809,7174,0.90411107132911628
usr017495,166,79524286,20950,"{'gem_sub_1': 17, 'clan_1': 1, 'gem_sub_2': 1, 'gem_sub_3': 1, 'daily_7': 1, 'timed_g_2_6': 1, 'gem_1': 1}",8,30995,23773,1299,2018-11-16,2024-04-08,1.2931832302644948,6788,0.87538543328017
usr107282,149,44878712,1656,"{'timed_c_1_6': 1, 'gem_sub_1': 10, 'gem_1': 1, 'clan_1': 1}",5,32428,23540,3024,2018-04-02,2024-04-10,1.293552065531558,7774,0.97987744844204194
usr093836,128,1563352,928,"{'gem_1': 2, 'gem_3': 1, 'gem_sub_1': 36, 'gem_2': 2, 'prog_s_2': 1, 'prog_27': 1, 'prog_s_1': 1, 'starter_1': 1, 'timed_l_0_1': 1, 'timed_l_1_2': 1, 'timed_f_0_1': 2}",10,21198,16535,1552,2018-03-23,2024-04-12,1.2937987849991042,6835,0.87664456851321071
usr024196,63,29445070,1167,{},0,5249,5136,36,2021-04-19,2024-04-11,1.2938056028600977,2213,0.32608355906601522
usr036334,132,138917,6336,"{'starter_1': 1, 'gem_sub_1': 19, 'timed_f_1_1': 1, 'gem_1': 1, 'timed_d_1_1': 1}",7,22586,15127,2492,2019-05-05,2024-04-07,1.2939463301186267,7372,0.94280396457714755
usr065181,113,30065812,1108,{},0,15080,9339,2789,2018-01-13,2024-04-11,1.2939773608971146,6867,0.87420231480861
usr093749,107,15362519,30632,{},0,17670,12350,1715,2021-08-19,2024-04-12,1.2941252363975664,4475,0.59121315578871791
usr107243,60,3458144,3937,{},0,5800,4413,112,2022-03-15,2024-02-11,1.2942674753991352,2035,0.2924048574837671
usr100807,84,272390,1266,{},0,8702,7379,316,2020-10-27,2024-04-12,1.2945036026538599,4250,0.57283750200416861
usr053326,66,32217574,3332,{},0,6994,4236,47,2021-12-02,2024-04-11,1.2945350539171665,1387,0.20536796536796537
usr069286,112,865386,1976,"{'gem_sub_2': 3, 'gem_sub_1': 6}",6,19341,14688,547,2021-04-17,2024-04-12,1.2946039733813086,4069,0.55646367687257214
usr038166,64,304719,161,{},0,5701,4544,126,2018-09-26,2024-04-12,1.2946092644819478,2829,0.39082326533306921
usr102357,101,10430,1058,{},0,13277,9931,1167,2019-11-15,2024-04-11,1.2946537257457851,6493,0.82520168813743666
usr064729,104,2153295,3152,"{'starter_1': 1, 'prog_10': 1, 'timed_c_2_2': 1, 'gem_sub_1': 1, 'gem_3': 1, 'starter_2': 1, 'gem_2': 1}",5,16947,12563,355,2020-11-15,2024-04-11,1.2950079942173325,3622,0.51199549484179474
usr008828,62,22359,11052,{},0,5260,4434,158,2021-01-19,2024-04-12,1.2954216061118471,2844,0.40981630585698142
usr033301,141,215067568,45476,{'gem_sub_1': 3},3,29614,22561,1817,2018-02-12,2024-04-12,1.2954512552973578,4329,0.58002212791490682
usr005159,67,329453,485,"{'starter_1': 1, 'gem_1': 2, 'gem_sub_1': 6, 'prog_35': 1, 'timed_q_4_5': 2, 'timed_f_4_7': 5, 'timed_f_4_1': 1, 'prog_42': 1, 'daily_8': 1, 'prog_45': 1, 'starter_2': 1, 'timed_b_2_1': 1, 'daily_5': 3, 'starter_3': 1, 'gem_2': 1, 'clan_1': 1, 'gem_5': 1, 'prog_61': 1, 'daily_6': 1, 'prog_62': 1, 'gem_3': 1}",11,6118,4676,302,2022-09-11,2024-04-12,1.2955705878878347,2998,0.43762534285464649
usr094443,92,7822190,10684,{'gem_sub_1': 1},1,13370,9562,170,2021-12-08,2024-04-12,1.2955758539596156,3498,0.49776533775018666
usr081869,172,31553990,4806,"{'gem_sub_1': 14, 'starter_1': 1, 'starter_2': 1, 'prog_78': 1, 'starter_3': 1, 'timed_g_1_6': 2, 'gem_2': 2, 'gem_3': 1, 'gem_sub_2': 1, 'timed_f_2_7': 1, 'clan_1': 3, 'timed_a_2_1': 1}",9,44226,34475,1795,2020-02-12,2024-04-12,1.2955938597202574,7893,1.0
usr016507,90,2489699,848,"{'daily_10': 2, 'gem_sub_1': 14, 'daily_9': 1, 'timed_h_0_1': 1, 'prog_27': 1, 'timed_c_1_6': 1, 'starter_1': 1, 'starter_2': 1, 'timed_a_0_1': 2}",7,11677,9036,2140,2019-02-18,2024-04-03,1.2956500945590266,3859,0.54039285114629654
usr062952,121,1116573,1434,"{'daily_7': 2, 'daily_10': 1, 'gem_sub_1': 12, 'starter_1': 2, 'timed_j_3_4': 1, 'timed_f_4_7': 1, 'timed_i_3_4': 1, 'starter_2': 1, 'starter_3': 1}",8,22490,16396,1912,2022-01-19,2024-04-12,1.2959514520241839,5756,0.739680637468094
usr046699,135,14279726,5629,"{'gem_1': 2, 'timed_l_0_1': 1, 'gem_5': 1, 'gem_2': 1, 'prog_35': 1, 'starter_2': 1, 'prog_10': 1, 'gem_3': 1, 'prog_15': 1, 'starter_1': 1, 'timed_f_0_1': 3, 'gem_sub_1': 23, 'gem_4': 1, 'prog_27': 1}",11,25880,21673,1782,2018-01-12,2024-04-12,1.2959843049035538,7797,0.98920374529397059
usr035071,118,434673,1425,"{'timed_l_0_1': 2, 'timed_l_0_2': 1, 'gem_sub_1': 12, 'clan_1': 1}",6,19894,13815,744,2019-10-23,2024-04-11,1.2960631007551706,5027,0.66303080780295165
usr029877,101,1933681,3021,"{'gem_sub_1': 4, 'starter_1': 1}",3,19010,11000,1000,2020-02-19,2024-04-12,1.2962182846822385,3360,0.48098848613986056
usr006751,123,7858761,1201,"{'daily_7': 1, 'gem_sub_1': 8, 'timed_m_1_1': 1, 'timed_j_4_4': 1}",4,23784,18793,489,2021-12-16,2024-04-12,1.2963933465285473,4735,0.63245513721254609
usr003247,151,3980035,1336,"{'gem_sub_1': 1, 'starter_1': 1, 'prog_27': 1, 'gem_sub_2': 2, 'gem_sub_3': 1, 'gem_2': 3}",6,27582,22486,172,2020-08-27,2024-03-30,1.2965103214005749,7890,1.0
usr033603,91,215841,235,"{'gem_1': 40, 'gem_3': 1, 'prog_10': 1, 'starter_1': 1, 'gem_sub_1': 22, 'gem_2': 5, 'timed_j_3_4': 2}",11,12867,8078,1711,2022-03-01,2024-04-11,1.296510872035457,5225,0.6818032520248376
usr051810,89,264996,1949,{'gem_sub_1': 1},1,12122,8421,1382,2022-02-13,2024-03-28,1.2968080797159127,3880,0.530632611096504
usr015556,123,4569099,1644,"{'special_5': 1, 'gem_sub_1': 35, 'starter_1': 1, 'prog_10': 1, 'prog_15': 1, 'gem_1': 3, 'timed_h_2_1': 1, 'prog_32': 1, 'timed_n_3_1': 2, 'prog_42': 1, 'timed_j_2_4': 1, 'timed_g_2_2': 1, 'timed_q_3_5': 3, 'prog_61': 1, 'timed_i_2_4': 1, 'clan_2': 1, 'prog_75': 1, 'prog_78': 1, 'timed_n_4_1': 2, 'clan_1': 2, 'timed_j_3_4': 4, 'timed_g_2_6': 1, 'timed_q_4_5': 3, 'timed_f_4_1': 2, 'prog_95_2': 1, 'prog_97_1': 1, 'timed_i_3_4': 1, 'gem_2': 1, 'timed_n_5_1': 2, 'timed_m_1_13': 3, 'timed_q_5_5': 2, 'timed_f_5_7': 2, 'timed_i_4_4': 1}",11,23123,17449,481,2021-05-10,2024-04-12,1.2971842083922762,6129,0.77404836345312511
usr028096,144,3079932,12787,"{'gem_sub_1': 24, 'clan_2': 1, 'clan_1': 2}",8,30424,24128,223,2021-06-05,2024-04-11,1.2974237746121278,7407,0.93867474723364452
usr059292,75,753607,1426,{'gem_sub_1': 1},1,6761,5658,770,2018-02-09,2024-04-09,1.2976001079244368,1368,0.17441558441558441
usr092138,141,46266328,7348,"{'special_5': 1, 'starter_1': 1, 'daily_9': 2, 'starter_2': 1, 'prog_10': 1, 'prog_15': 1, 'starter_3': 1, 'prog_20': 1, 'gem_sub_1': 9, 'prog_25': 1, 'prog_27': 1, 'gem_2': 1, 'prog_30': 1, 'prog_32': 1, 'prog_35': 1, 'prog_37': 1, 'gem_1': 1, 'gem_3': 1, 'prog_40': 1, 'prog_42': 1, 'prog_45': 1, 'timed_h_2_6': 2, 'prog_50': 1, 'prog_52': 1, 'prog_55': 1, 'prog_57': 1, 'prog_60': 1, 'prog_61': 1, 'prog_62': 1, 'timed_n_3_1': 5, 'timed_n_3_4': 2, 'prog_64': 1, 'prog_65': 1, 'prog_66': 1, 'prog_68': 1, 'timed_k_2_1': 2, 'timed_k_2_2': 3, 'timed_k_2_3': 2, 'prog_69': 1, 'prog_70': 1, 'prog_72': 1, 'prog_73': 1, 'prog_74': 1, 'clan_2': 1, 'prog_75': 1, 'prog_76': 1, 'prog_77': 1, 'prog_78': 1, 'prog_80': 1, 'prog_81': 1, 'gem_4': 1, 'timed_q_3_5': 3, 'prog_84': 1, 'prog_86': 1, 'timed_f_3_7': 2, 'prog_92_1': 1, 'timed_a_3_1': 3, 'prog_95_2': 1, 'timed_i_2_4': 3, 'prog_97_1': 1}",14,32797,26312,154,2021-04-15,2024-04-12,1.2978987122151842,4595,0.62225108225108217
usr044223,157,178363872,12057,"{'clan_1': 1, 'gem_sub_1': 1, 'gem_2': 1, 'gem_1': 1}",3,36814,29125,1414,2018-01-13,2024-04-06,1.2979451908049982,6881,0.87853758976566
usr093884,107,278702,4552,{},0,18544,14703,111,2021-09-16,2024-03-20,1.2981275911125527,3677,0.50944845278178619
usr002525,132,11201181,8278,"{'daily_7': 1, 'starter_2': 2, 'timed_g_2_2': 1, 'gem_sub_1': 21, 'timed_o_1_5': 3, 'starter_1': 2, 'daily_6': 1, 'gem_3': 1, 'prog_57': 1, 'prog_66': 1, 'prog_70': 1, 'gem_2': 1, 'timed_b_2_2': 1}",10,28073,23071,696,2021-11-04,2024-04-12,1.2981366715823344,4101,0.55732314648433845
usr060842,129,1689948,10897,{'gem_sub_1': 36},9,25945,19949,452,2020-05-30,2024-04-12,1.2982146464874,4925,0.6622510822510822
usr076157,136,1728100,1016,"{'gem_sub_1': 15, 'starter_1': 1, 'gem_1': 5, 'gem_2': 11, 'timed_n_3_2': 1, 'timed_n_3_1': 1, 'gem_3': 1, 'timed_j_2_4': 1, 'timed_g_2_2': 1, 'gem_4': 2, 'prog_61': 1, 'timed_f_3_7': 5, 'prog_75': 1, 'prog_78': 1, 'timed_h_3_6': 2, 'timed_n_4_1': 2}",11,27660,19230,2453,2021-07-25,2024-04-12,1.2982765128192808,7474,0.9440224846402725
usr033103,125,140273,3783,{},0,24202,17652,1101,2021-01-17,2024-04-12,1.2983631076631355,5765,0.75220481413502438
usr093587,95,1616410,0,"{'daily_9': 1, 'gem_1': 1, 'timed_f_3_7': 1, 'starter_1': 4, 'gem_sub_1': 5, 'gem_2': 2, 'gem_sub_2': 2, 'timed_o_1_5': 2, 'gem_3': 1, 'timed_o_1_1': 1, 'daily_6': 1, 'prog_57': 1, 'prog_66': 1, 'prog_70': 1}",8,14845,12118,417,2021-08-13,2024-04-10,1.2987836976033367,2355,0.33764898737301274
usr108294,111,17071948,1156,{},0,20060,15161,693,2021-11-22,2024-04-12,1.2988633444361346,4261,0.57253380287813571
usr041347,35,5007888,3280,{},0,1185,1134,45,2018-11-05,2024-04-11,1.29909366499574,522,0.088983211910041174
usr057463,133,351414,695,"{'daily_7': 1, 'gem_sub_1': 8, 'starter_1': 1, 'gem_2': 1, 'gem_1': 2, 'timed_j_2_4': 1, 'timed_f_3_7': 5}",5,28076,22634,453,2021-07-17,2024-01-27,1.2991568528513375,5467,0.7188059665847123
usr011523,119,255418,1016,{'gem_sub_1': 1},1,22745,16732,704,2021-04-23,2024-04-12,1.2999178703044612,4162,0.56464830089052942
usr058818,142,45147,5206,{},0,29912,22261,923,2021-01-03,2024-04-12,1.2999954447477944,7782,0.9846081111870586
usr004556,119,3690281,9480,"{'starter_2': 1, 'gem_sub_1': 16, 'starter_1': 1, 'gem_3': 1, 'prog_45': 1, 'prog_47': 1, 'timed_e_1_1': 1, 'timed_g_2_6': 5, 'timed_f_4_7': 5, 'timed_a_4_5': 1, 'timed_m_1_9': 2}",8,21074,17209,218,2022-06-24,2024-04-12,1.3000335436758581,5621,0.72318600871631167
usr074945,92,96152,5645,{'gem_5': 1},5,12918,9761,237,2022-03-28,2024-03-25,1.3010025008835189,3859,0.53341706042686432
usr071750,124,1366005,1523,{},0,23422,18676,1634,2021-12-02,2024-04-12,1.3011816474394977,5611,0.7245783159284902
usr105629,157,834832,9864,{},0,36308,28402,541,2020-01-30,2024-04-12,1.301219425998176,7843,0.99097554492291329
usr091055,127,24537056,2227,"{'gem_sub_1': 3, 'starter_1': 1, 'timed_h_1_1': 1}",3,24182,15981,1133,2019-08-27,2024-04-12,1.3013859329807267,5911,0.764083259984696
usr062397,91,5404,756,"{'prog_10': 1, 'starter_1': 1, 'starter_2': 1, 'gem_sub_1': 2, 'starter_3': 1, 'gem_3': 1, 'prog_15': 1, 'prog_20': 1, 'prog_27': 1, 'timed_f_3_7': 5, 'prog_32': 1, 'daily_6': 2, 'prog_35': 1, 'daily_5': 1, 'timed_p_2_2': 5, 'prog_40': 1}",11,11934,9838,184,2022-01-13,2024-04-08,1.3014355802239985,3429,0.46852799705740877
usr046595,98,34105,3248,"{'timed_a_4_5': 2, 'gem_1': 1, 'gem_sub_1': 12, 'prog_75': 1, 'clan_2': 1, 'starter_1': 1, 'clan_1': 2}",7,14623,10653,285,2022-01-31,2024-04-12,1.3014738543540703,3783,0.53276504886260978
usr028415,110,8794699,31054,{'gem_sub_1': 3},3,21712,17910,178,2022-07-09,2024-04-12,1.3014844665899785,2381,0.33854164029602629
usr060091,113,2892387,7486,{},0,17136,12661,215,2019-10-21,2024-04-11,1.3016770986947952,4087,0.55709286585447571
usr101504,128,60625580,22265,{},0,28531,20972,283,2019-10-21,2024-04-12,1.3017282977272797,3487,0.49302877651549382
usr010974,77,147782,1547,"{'gem_sub_1': 13, 'starter_1': 1, 'prog_10': 1, 'starter_2': 1, 'starter_3': 1}",8,8188,6874,399,2018-07-27,2024-04-02,1.3017380840108645,3191,0.46305947731879388
usr048787,143,209054,10343,"{'gem_sub_1': 13, 'gem_sub_2': 1, 'starter_1': 1, 'timed_h_3_1': 1, 'starter_2': 2, 'prog_64': 1, 'clan_1': 3, 'gem_2': 1, 'timed_m_1_9': 1}",8,29132,24437,260,2019-04-29,2024-04-12,1.3018128351989844,7687,0.97568795123932961
usr033499,118,260019,334,{},0,21201,16104,1180,2021-06-17,2024-04-12,1.301901917911352,5799,0.749536945748011
usr039897,119,3054977,9002,"{'gem_2': 1, 'gem_sub_1': 2, 'gem_1': 1, 'starter_1': 1, 'timed_a_3_3': 1, 'starter_2': 1, 'timed_a_3_1': 2}",5,21344,16447,148,2021-12-17,2024-04-12,1.301951510091135,6516,0.82751392369813426
usr024465,158,141955624,75878,"{'starter_1': 2, 'gem_1': 1, 'gem_3': 1, 'prog_42': 1, 'gem_sub_1': 10, 'prog_52': 1, 'prog_47': 1, 'timed_h_1_1': 5, 'timed_h_1_2': 5, 'daily_5': 3, 'starter_2': 2, 'gem_2': 2, 'clan_3': 7, 'timed_h_1_4': 5, 'prog_45': 1, 'starter_3': 2, 'clan_1': 2, 'timed_h_1_3': 1, 'timed_h_1_6': 5, 'gem_4': 2, 'timed_h_1_5': 5, 'prog_50': 1, 'gem_5': 2, 'prog_55': 1, 'daily_3': 1, 'timed_d_1_1': 5, 'timed_d_1_2': 1, 'timed_f_2_7': 1, 'timed_f_2_3': 1, 'special_4': 1, 'timed_a_2_2': 5, 'prog_89': 1, 'timed_a_2_4': 3, 'timed_b_1_5': 1, 'timed_k_3_1': 1, 'clan_2': 1, 'timed_i_3_1': 1, 'gem_sub_2': 1, 'gem_sub_3': 1}",15,37158,28523,792,2020-03-22,2024-04-12,1.3019767091456449,7415,0.93820522626913616
usr084397,136,3305,3873,"{'timed_h_1_1': 2, 'starter_1': 1, 'gem_sub_1': 18, 'prog_27': 1, 'prog_61': 1, 'prog_64': 1, 'timed_c_2_6': 2, 'timed_c_2_2': 1, 'gem_1': 1, 'timed_q_2_5': 3, 'special_4': 1, 'special_5': 1, 'timed_f_2_1': 2, 'timed_f_2_7': 3, 'gem_4': 1}",9,28942,21725,737,2020-06-23,2024-04-11,1.3020528519382848,6216,0.80135321468654785
usr020367,109,2345665,5403,"{'starter_3': 2, 'starter_2': 1, 'timed_b_2_2': 1, 'gem_sub_1': 1}",8,18231,11501,1704,2021-11-11,2024-04-12,1.3026284806381756,6732,0.86101213970033763
usr095519,100,301630,1332,"{'gem_sub_1': 7, 'starter_1': 2, 'timed_n_3_2': 1, 'timed_n_3_1': 1, 'gem_1': 3, 'gem_2': 4, 'starter_2': 1, 'timed_o_1_5': 1, 'gem_3': 4, 'gem_sub_2': 2, 'timed_f_4_4': 2, 'starter_3': 1, 'timed_a_4_2': 2, 'gem_4': 3, 'clan_2': 1, 'timed_b_2_1': 2, 'gem_sub_3': 1, 'daily_9': 1, 'timed_h_4_1': 1, 'timed_j_4_2': 1, 'timed_j_4_1': 1, 'timed_f_5_1': 1, 'timed_f_5_7': 1}",12,14873,10898,371,2021-07-26,2024-04-12,1.3027489945907631,4827,0.63889970555105391
usr073139,122,199988,4228,"{'daily_6': 1, 'timed_j_2_4': 1, 'timed_g_2_2': 2, 'timed_c_3_4': 1, 'starter_1': 1, 'starter_2': 1, 'prog_61': 1, 'timed_f_3_7': 1, 'prog_75': 1, 'prog_78': 1, 'clan_1': 1, 'timed_b_1_1': 1, 'timed_j_3_4': 3, 'prog_92_1': 1, 'timed_f_4_7': 2, 'timed_p_3_1': 1, 'timed_a_4_5': 1, 'timed_m_1_9': 1, 'timed_g_3_2': 1, 'gem_sub_1': 1, 'timed_f_5_7': 1}",6,21103,14865,602,2021-07-06,2024-04-12,1.3028239259866625,7232,0.91620786078032146
usr064637,115,98733,4357,"{'starter_1': 1, 'daily_9': 1, 'gem_sub_1': 26, 'prog_s_2': 1, 'prog_10': 1, 'prog_15': 1, 'prog_20': 1, 'prog_25': 1, 'prog_27': 1, 'special_5': 1, 'special_4': 1, 'prog_30': 1, 'prog_32': 1, 'prog_35': 1, 'prog_37': 1, 'prog_40': 1, 'prog_42': 1, 'prog_45': 1, 'prog_47': 1, 'prog_55': 1, 'prog_60': 1, 'prog_61': 1, 'prog_62': 1, 'prog_63': 1, 'prog_65': 1, 'prog_66': 1, 'prog_67': 1, 'prog_75': 1, 'prog_78': 1}",12,19981,16413,894,2021-12-16,2024-04-12,1.30294235253247,4542,0.60125378203303459
usr000036,122,30617266,1297,"{'gem_sub_1': 46, 'starter_1': 1}",10,24430,17468,559,2020-05-05,2024-04-12,1.3033248235215205,4351,0.59070605135205545
usr039597,114,779965,6832,{'gem_sub_1': 2},2,20036,17712,169,2021-07-31,2024-04-12,1.3035426046231304,1584,0.22120300751879698
usr050063,89,2358573,3152,{},0,12523,5799,802,2018-03-31,2024-04-12,1.3039415045547516,3076,0.44717580372051924
usr083589,26,187591520,438,{},0,527,512,0,2024-02-02,2024-02-06,1.3039591849402361,1389,0.20448292448292449
usr030933,163,43903006,7565,{'gem_sub_1': 5},4,40310,31319,2460,2018-03-23,2024-04-11,1.3040304821459143,7655,0.95708719851577
usr086368,103,161266,1419,{},0,16413,12714,459,2022-04-30,2024-04-12,1.3040448136701617,4183,0.57130155919510039
usr005968,116,36114692,964,{},0,18378,12267,2111,2018-03-23,2024-04-12,1.3041603168453229,4440,0.61082444403018565
usr072922,122,76560736,59264,"{'gem_3': 2, 'timed_o_1_1': 1, 'starter_1': 1, 'daily_6': 1, 'timed_j_3_4': 1, 'timed_f_4_7': 1, 'gem_sub_1': 3, 'timed_m_1_9': 1}",5,22873,17370,780,2021-12-20,2024-04-12,1.304324396028621,5793,0.7469217385696082
usr027133,63,149287,177,"{'starter_1': 1, 'gem_sub_1': 10, 'gem_1': 4, 'daily_10': 1, 'special_5': 1, 'prog_27': 1, 'daily_5': 4, 'daily_6': 1, 'gem_2': 1, 'timed_h_3_1': 1, 'timed_n_4_1': 1}",7,5792,5012,179,2021-11-20,2024-04-11,1.3051470044961839,2054,0.3070922106216224
usr035126,127,4165940,886,"{'gem_1': 1, 'timed_n_3_1': 1, 'starter_2': 1, 'starter_1': 1, 'prog_61': 1, 'prog_66': 1, 'gem_3': 1, 'gem_2': 1, 'prog_78': 1}",5,21073,20375,440,2021-04-26,2024-04-12,1.3053026689773308,6738,0.84492705863941431
usr077648,83,10168430,9570,{'gem_sub_1': 1},1,10641,8013,285,2022-01-19,2024-04-11,1.3053034048257643,3472,0.4830943892708599
usr067467,111,2859968,11114,{},0,19507,15371,542,2021-12-23,2024-04-11,1.3054822660527587,4040,0.54445228686859493
usr026114,24,1287200176,2310,{},0,436,434,0,2024-01-15,2024-01-23,1.3055252706370446,1335,0.19012987012987015
usr083434,132,9417824,1053,"{'gem_1': 1, 'gem_sub_1': 25, 'prog_78': 1, 'gem_2': 2, 'gem_3': 1, 'starter_1': 1, 'gem_sub_2': 4, 'timed_f_2_7': 1, 'gem_sub_3': 3, 'special_4': 1, 'timed_f_4_1': 2}",11,24448,16711,2680,2018-01-09,2024-04-12,1.3056578935512646,6125,0.80354016354016355
usr059291,163,11958760,173,"{'starter_1': 1, 'gem_sub_1': 22, 'gem_1': 3, 'timed_d_1_1': 1, 'timed_j_1_4': 1, 'timed_g_1_2': 1, 'timed_g_1_6': 1, 'timed_q_2_5': 1, 'prog_78': 1, 'gem_2': 3, 'starter_2': 1, 'special_4': 1, 'timed_f_2_7': 5, 'timed_f_2_1': 1, 'daily_5': 1, 'timed_a_2_1': 1, 'clan_1': 3, 'timed_h_2_1': 1, 'timed_n_3_1': 2, 'timed_k_2_4': 3, 'daily_6': 1, 'timed_j_2_4': 1, 'timed_j_2_3': 1, 'timed_g_2_1': 1, 'timed_g_2_2': 1, 'timed_g_2_3': 1, 'timed_c_3_2': 1, 'timed_c_3_3': 1, 'starter_3': 1, 'timed_f_3_7': 5}",11,40304,29693,2219,2020-05-11,2024-04-12,1.3058464759868127,7893,1.0
usr088698,118,119929,9155,{},0,18957,16026,1495,2018-05-14,2024-04-10,1.306022273681555,4808,0.63323191925075928
usr001116,116,1065507,11834,"{'gem_sub_1': 2, 'starter_2': 1}",4,22199,17467,78,2021-09-16,2024-04-11,1.3060976806257614,3732,0.51970163823105
usr020438,133,2403822,1217,"{'starter_1': 2, 'gem_sub_1': 23, 'gem_1': 3, 'prog_10': 1, 'gem_2': 1, 'prog_27': 1, 'starter_2': 2, 'starter_3': 1, 'prog_30': 1, 'prog_32': 1, 'gem_3': 1, 'daily_6': 2, 'prog_78': 1, 'gem_sub_2': 1, 'gem_4': 1}",11,24783,18596,1322,2021-03-19,2024-04-12,1.3061303983492967,5150,0.68488935172410981
usr027646,110,54942416,7510,"{'daily_7': 1, 'daily_2': 1, 'prog_32': 1, 'daily_6': 1, 'prog_35': 1, 'daily_5': 2, 'prog_37': 1, 'gem_sub_1': 7, 'starter_1': 1, 'prog_40': 1, 'prog_42': 1, 'timed_n_4_4': 2, 'timed_n_4_5': 3, 'starter_3': 1, 'gem_5': 1, 'clan_1': 2}",12,20506,15364,570,2022-04-09,2024-04-12,1.3062963597027373,4137,0.564556606882238
