ID,AvatarLevel,Gold,Gems,Purchases,TotalPlay,TotalWon,TotalLost,FirstInstallDate,VipLevel,LastSeenDate,Cards_collected,Card_score,Overall_progress,TotalStars
usr070182,128,104421,779,"{'gem_2': 1, 'starter_1': 1, 'timed_n_2_5': 1, 'prog_62': 1, 'timed_d_1_2': 3, 'timed_d_1_1': 1, 'prog_64': 1, 'starter_2': 1, 'gem_1': 1, 'clan_2': 1, 'clan_1': 5, 'prog_75': 1, 'timed_a_2_1': 1, 'timed_k_2_4': 3, 'timed_j_2_4': 1, 'gem_sub_1': 2, 'timed_g_2_2': 1, 'timed_c_3_4': 1, 'timed_q_3_5': 1, 'prog_95_2': 1, 'timed_f_3_1': 1, 'prog_97_1': 1, 'timed_h_3_1': 1, 'timed_n_4_2': 1, 'timed_n_4_1': 1, 'timed_k_3_2': 1, 'timed_j_3_4': 2, 'timed_i_3_3': 1, 'timed_n_5_1': 2, 'timed_m_1_3': 1, 'timed_g_3_2': 5, 'timed_m_1_14': 1, 'timed_q_5_5': 3, 'timed_f_5_1': 1, 'timed_a_5_5': 2}",25910,17312,1615,2020-01-10 00:00:00+00:00,10,2024-04-11 15:58:20.876000+00:00,0.7787821858602969,0.7315971114695244,0.7596063812730479,5751.0
usr070194,126,2978588,48793,"{'starter_2': 1, 'starter_1': 1, 'gem_sub_1': 12, 'special_5': 1, 'gem_sub_2': 4, 'clan_1': 1, 'gem_sub_3': 1}",23297,17975,530,2021-02-24 00:00:00+00:00,9,2024-04-11 23:59:09.809000+00:00,0.824868448320914,0.7174995119372637,0.8270382395382396,6311.0
usr070197,55,220277,109,"{'gem_sub_1': 7, 'gem_3': 1, 'gem_2': 2, 'special_5': 1}",4178,2977,205,2020-09-26 00:00:00+00:00,5,2024-02-13 02:58:17.192000+00:00,0.5332967661713957,0.7497397999893878,0.3463820275584982,2447.0
usr070205,116,634685,1637,{'gem_sub_1': 1},20701,13242,2255,2021-04-16 00:00:00+00:00,1,2024-04-12 02:09:55.596000+00:00,0.7642228990025499,1.2633318566306952,0.6967621916744725,5306.0
usr070209,36,629171,307,{},1537,1230,272,2020-04-14 20:10:56+00:00,0,2024-03-20 19:31:31.711000+00:00,0.3714251281727832,0.37470746270449834,0.21179550608122036,1326.0
usr070215,93,164997,54281,{},12272,10076,221,2018-05-13 15:09:21+00:00,0,2024-04-12 05:38:07.728000+00:00,0.8277131032079988,2.3848108268833967,0.2888852813852814,1932.0
usr070216,89,14091,6170,{},10806,10262,514,2023-02-16 00:00:00+00:00,0,2024-04-12 07:27:54.038000+00:00,0.6044656989508904,0.7763376823477469,0.40766942112659343,2907.0
usr070219,98,188037,2128,{},15540,10760,587,2021-03-20 00:00:00+00:00,0,2024-04-12 05:09:44.754000+00:00,0.7014921955014132,1.1636831867142816,0.647345002834318,4952.0
usr070220,54,4918955,1857,{},3886,2911,123,2023-05-22 00:00:00+00:00,0,2024-04-11 14:29:36.397000+00:00,0.5134735349858387,0.49354711982916305,0.21364758698092035,1483.0
usr070222,33,359699,252,{},1099,1041,39,2019-07-05 03:23:01+00:00,0,2024-02-15 12:17:59.328000+00:00,0.3459482533360965,0.342421887436214,0.20044798635707728,1246.0
usr070225,85,2997754,17662,{},10871,7609,747,2022-02-26 00:00:00+00:00,0,2024-04-12 02:59:54.116000+00:00,0.6153431156123009,0.6075441484031088,0.47402954802335606,3308.0
usr070236,37,2110428,634,{},1808,1191,134,2023-10-05 00:00:00+00:00,0,2024-04-12 08:06:07.582000+00:00,0.39671053224367697,0.33584172050374084,0.2474086587907726,1631.0
usr070239,183,8370431,10300,{},53336,42589,2824,2018-11-13 15:49:44+00:00,0,2024-04-12 00:30:01.872000+00:00,0.9081082988685955,2.443372538536933,1.0,7887.0
usr070250,122,3123926,4281,"{'gem_sub_1': 8, 'prog_27': 1, 'starter_2': 1, 'starter_1': 1, 'gem_sub_2': 1}",21101,14818,989,2020-02-22 12:00:09+00:00,6,2024-04-11 21:36:24.695000+00:00,0.8565467233720478,1.0063465225404893,0.7350104216770885,5663.0
usr070253,132,15173307,5795,"{'starter_1': 1, 'prog_15': 1, 'gem_2': 2, 'gem_1': 6, 'gem_sub_1': 11, 'prog_25': 1, 'starter_2': 1, 'gem_4': 1, 'prog_27': 1, 'gem_3': 2, 'timed_n_3_1': 3, 'prog_42': 1, 'clan_1': 1, 'timed_k_2_2': 1, 'timed_j_2_4': 1, 'timed_j_2_2': 2, 'prog_61': 1, 'timed_g_2_2': 1, 'prog_66': 1, 'timed_q_3_5': 2, 'prog_75': 1, 'timed_f_3_7': 5, 'prog_78': 1, 'timed_a_3_1': 1, 'timed_n_4_1': 1, 'timed_f_4_7': 3}",24259,17749,1325,2021-08-01 00:00:00+00:00,11,2024-04-12 03:49:58.933000+00:00,0.7760445293423317,0.9080351144870035,0.9139644968389623,7179.0
usr070257,114,22174,3,{},20938,16385,698,2022-05-30 00:00:00+00:00,0,2024-04-12 08:33:55.890000+00:00,0.7102799527855618,1.7517335938336902,0.5972784257827299,4455.0
usr070261,139,22269944,31312,{'gem_sub_1': 10},28027,21134,227,2019-10-22 00:00:00+00:00,5,2024-04-11 18:08:28.046000+00:00,0.9225673451489567,1.9035758779873195,0.8329828328637853,6625.0
usr070264,58,919732,782,"{'daily_7': 1, 'special_4': 1, 'daily_5': 1, 'prog_s_3': 1, 'prog_27': 1, 'daily_10': 1, 'gem_sub_1': 2, 'starter_2': 1}",4550,3245,220,2021-08-07 00:00:00+00:00,4,2024-02-04 02:37:17.993000+00:00,0.5219628231350747,0.32937699667716874,0.3962002848277358,2926.0
usr070267,32,2556817,5718,{},1192,833,17,2023-11-29 00:00:00+00:00,0,2024-04-12 00:58:56.249000+00:00,0.3913820134615212,0.4706392570633941,0.1165848965848966,809.0
usr070276,113,10715673,5357,"{'starter_1': 1, 'gem_sub_1': 6, 'prog_15': 1, 'timed_q_4_5': 2, 'gem_sub_2': 1, 'timed_a_4_5': 1, 'gem_2': 1, 'gem_sub_3': 1, 'gem_5': 1}",18415,12486,1185,2021-08-26 00:00:00+00:00,9,2024-04-12 05:35:58.937000+00:00,0.7384588180171738,1.0290957724256067,0.7869495407590646,6140.0
usr070277,159,49042,34858,"{'timed_i_1_4': 1, 'starter_1': 1, 'gem_1': 6, 'prog_10': 1, 'gem_5': 2, 'gem_3': 2, 'prog_42': 1, 'gem_sub_1': 11, 'prog_52': 1, 'timed_a_1_2': 2, 'prog_47': 1, 'prog_25': 1, 'prog_70': 1, 'starter_2': 1, 'starter_3': 1, 'gem_2': 2, 'prog_45': 1, 'timed_f_1_1': 4, 'gem_4': 2, 'timed_a_1_5': 2, 'prog_81': 1, 'gem_sub_2': 2, 'gem_sub_3': 1, 'timed_n_2_1': 1, 'timed_g_1_6': 2, 'timed_g_1_5': 1, 'timed_g_1_7': 2, 'timed_f_2_7': 1}",28445,22787,1570,2020-01-02 08:02:44+00:00,13,2024-04-12 02:28:25.531000+00:00,0.8192482181955795,1.4448508730566343,0.991114149008886,7848.0
usr070298,68,6022289,13601,{},7392,5363,55,2021-05-05 00:00:00+00:00,0,2024-02-17 10:44:41.086000+00:00,0.6127991824573734,0.9165499871351668,0.32380952380952377,2214.0
usr070300,105,12211651,3359,"{'starter_1': 1, 'starter_2': 1, 'prog_25': 1, 'prog_27': 1, 'starter_3': 1, 'gem_sub_1': 15, 'gem_2': 1, 'gem_3': 1, 'prog_32': 1, 'timed_h_2_1': 5, 'prog_35': 1, 'prog_42': 1, 'timed_j_2_4': 1, 'prog_52': 1, 'gem_5': 1, 'gem_4': 1, 'timed_f_3_5': 1}",16890,12488,64,2021-04-16 00:00:00+00:00,11,2024-03-26 09:21:31.596000+00:00,0.7414949436700515,0.5882618308910174,0.47140717076545957,3387.0
usr070317,81,1037955,5677,"{'starter_1': 1, 'clan_1': 1, 'starter_2': 1}",9049,8144,128,2021-01-15 00:00:00+00:00,3,2024-04-11 14:52:04.238000+00:00,0.635723113750154,0.44476580997890575,0.3488263588263588,2312.0
usr070319,96,676090,93,{'gem_sub_1': 1},14868,12468,1700,2021-12-09 00:00:00+00:00,1,2024-04-12 04:50:39.455000+00:00,0.5844776527336017,0.9526628402548138,0.3841727280548418,2775.0
usr070321,22,1002215,1946,{'gem_sub_1': 1},510,407,81,2021-11-30 00:00:00+00:00,1,2024-02-07 21:52:40.192000+00:00,0.24198976419812043,0.39560447696193707,0.07925597437792559,527.0
usr070338,51,212328,698,"{'starter_1': 1, 'timed_g_1_2': 1}",2714,2465,116,2018-10-23 02:10:40+00:00,1,2024-02-04 01:09:31.656000+00:00,0.49080339631595227,0.29382492513868486,0.35082235439959014,2540.0
usr070343,106,13811717,6132,{'gem_sub_1': 1},19392,16088,157,2021-08-09 00:00:00+00:00,1,2024-04-11 21:18:42.038000+00:00,0.689940125965238,1.925152470798831,0.36267483024813946,2603.0
usr070346,42,26185,198,{},2170,1606,224,2021-11-16 00:00:00+00:00,0,2024-04-11 20:19:28.204000+00:00,0.41404989953416294,0.45058439881183004,0.2549630761395467,1637.0
usr070347,51,341509,1197,"{'daily_7': 1, 'starter_1': 1, 'gem_1': 5, 'prog_s_2': 1, 'gem_2': 5, 'prog_10': 1, 'prog_15': 1, 'timed_b_1_1': 2, 'gem_sub_1': 1, 'prog_27': 1, 'timed_j_3_4': 1, 'gem_3': 1, 'clan_1': 1}",3698,2150,45,2022-07-29 00:00:00+00:00,6,2024-04-11 10:41:20.257000+00:00,0.5642958831532756,0.6296599379084084,0.32502164502164504,2161.0
usr070355,125,5118315,1391,{},26716,18727,1498,2020-08-27 00:00:00+00:00,0,2024-04-12 08:13:44.101000+00:00,0.7849302746066213,0.8496282263449757,0.6456412223341149,4769.0
usr070356,108,22862072,38508,"{'timed_e_0_2': 1, 'prog_65': 1, 'prog_75': 1, 'gem_sub_1': 8, 'prog_10': 1, 'special_3': 1, 'prog_20': 1, 'prog_s_1': 1, 'timed_a_0_2': 1, 'prog_15': 1, 'special_2': 1, 'timed_l_1_2': 1, 'prog_78': 1, 'timed_f_0_3': 1, 'prog_61': 1, 'timed_f_0_1': 2, 'prog_50': 1, 'timed_f_1_1': 1, 'special_1': 1, 'timed_q_1_4': 1, 'clan_1': 11, 'special_4': 1, 'timed_a_2_1': 1, 'timed_j_2_4': 1, 'timed_g_2_2': 1, 'timed_f_3_4': 1, 'timed_a_3_1': 2, 'timed_g_2_6': 2, 'timed_g_3_2': 1}",15839,10157,2383,2019-01-30 13:00:04+00:00,11,2024-04-12 03:43:40.489000+00:00,0.7879239763447254,0.8123237693060099,0.6255040493796475,4631.0
usr070357,85,18363966,4269,{},10982,6911,108,2021-09-04 00:00:00+00:00,0,2024-04-12 03:34:03.777000+00:00,0.6927134486062431,0.5522726453601002,0.2562042023017633,1643.0
usr070359,74,33130,624,{},8271,5790,1268,2022-04-17 00:00:00+00:00,0,2024-04-11 06:12:37.413000+00:00,0.5732773638004619,0.7659293014846117,0.4308029828979261,2997.0
usr070362,47,1472377,2791,"{'starter_2': 1, 'gem_sub_1': 1}",2421,2098,52,2018-09-11 18:01:15+00:00,3,2024-01-15 10:14:14.080000+00:00,0.42815716521148883,0.3386360373510658,0.31771364438031097,2185.0
usr070365,78,4193971,4481,"{'timed_h_3_1': 1, 'gem_sub_1': 11, 'prog_42': 1, 'prog_64': 1}",9186,6928,289,2022-06-04 00:00:00+00:00,5,2024-02-03 11:47:41.748000+00:00,0.6501911704194936,0.5820491376557171,0.36587141253807925,2685.0
usr070375,26,73777,1513,{},646,547,77,2021-12-10 00:00:00+00:00,0,2024-03-08 07:03:54.227000+00:00,0.2824869574619536,0.4296045940969938,0.1382022313729631,833.0
usr070386,101,13933953,6046,{},13881,10443,566,2021-12-24 00:00:00+00:00,0,2024-04-12 03:52:11.266000+00:00,0.7303303208599515,0.8364233811584757,0.6832779596194231,5169.0
usr070391,34,406828,3903,{},1420,1165,94,2021-12-02 00:00:00+00:00,0,2024-03-31 09:28:34.240000+00:00,0.3225967039997117,0.532809454300809,0.106084147710164,745.0
usr070396,103,27768192,3159,{'timed_i_2_2': 1},16388,10496,264,2021-04-18 00:00:00+00:00,2,2024-04-12 07:58:54.691000+00:00,0.758999125992269,1.0370594795799557,0.5295293740089104,3854.0
usr070410,66,18836612,7072,{'timed_a_4_2': 1},5599,4257,234,2021-11-28 00:00:00+00:00,4,2024-02-22 08:38:57.289000+00:00,0.5928400445713907,0.3960192602070187,0.4131677182657575,2882.0
usr070436,103,49440,688,"{'gem_2': 2, 'gem_sub_1': 5, 'starter_1': 1, 'starter_2': 1, 'starter_3': 1, 'prog_40': 1, 'gem_3': 1, 'gem_1': 2, 'gem_4': 1, 'gem_5': 1, 'prog_50': 1, 'clan_1': 1}",15327,8418,662,2018-03-30 18:20:34+00:00,11,2024-04-12 05:59:00.305000+00:00,0.8881848271056528,0.8470277079472631,0.7562696226332589,5734.0
usr070439,102,8492017,1767,"{'starter_2': 1, 'starter_1': 1, 'gem_sub_1': 14}",15311,11162,1159,2022-05-17 00:00:00+00:00,6,2024-04-12 01:41:35.698000+00:00,0.6841171620878873,0.6906755839482923,0.6173521313416339,4598.0
usr070446,36,7789544,69,{'gem_sub_1': 1},1684,1189,74,2023-10-18 00:00:00+00:00,1,2024-04-10 08:57:28.441000+00:00,0.3793621545642125,0.5824822570423698,0.1578354978354978,1028.0
usr070452,39,1124963,5815,{},1787,1656,72,2022-01-21 00:00:00+00:00,0,2024-03-29 09:07:44.961000+00:00,0.33984258850454574,0.6400163238213661,0.1373881673881674,779.0
usr070456,94,3981865,3115,{},13072,11126,151,2020-08-31 00:00:00+00:00,0,2024-04-12 07:38:08.128000+00:00,0.6503180667309408,0.8342745085083101,0.5789665894019767,4202.0
usr070472,106,8555743,1958,{'gem_sub_1': 3},17995,13644,287,2021-10-19 00:00:00+00:00,3,2024-04-12 06:42:36.502000+00:00,0.7300408621140174,0.9125261927001833,0.5690512492409149,4173.0
usr070477,25,844086,333,{},619,557,3,2023-11-27 00:00:00+00:00,0,2024-01-17 21:55:11.153000+00:00,0.3055490480524044,0.23987795428128633,0.16385731101178255,1099.0
usr070480,45,2854479,3727,{'daily_7': 1},2778,1770,14,2022-05-21 00:00:00+00:00,0,2024-03-20 13:04:04.552000+00:00,0.5012888610567985,0.28682598035534973,0.1083116883116883,705.0
usr070483,38,1600,45,{},1787,1398,118,2023-06-11 00:00:00+00:00,0,2024-01-16 20:04:16.339000+00:00,0.3544754602056171,1.0011097495412211,0.19947375418920135,1268.0
usr070504,71,8475067,8809,{},6124,6063,40,2019-04-06 06:43:32+00:00,0,2024-04-11 19:53:27.270000+00:00,0.6558023901558497,1.9201874761600126,0.21727272727272723,1329.0
usr070517,115,611695,10904,"{'gem_1': 3, 'timed_l_1_2': 1, 'timed_l_0_1': 1, 'gem_2': 2, 'timed_p_1_1': 1, 'starter_2': 1, 'timed_f_1_1': 5, 'prog_78': 1, 'starter_1': 1, 'gem_3': 2, 'prog_64': 1, 'gem_sub_1': 47, 'prog_75': 1, 'timed_g_1_2': 1, 'timed_q_2_5': 1, 'special_4': 1, 'timed_n_3_1': 1, 'clan_1': 1, 'timed_n_4_1': 1, 'timed_j_3_4': 1}",20757,8803,4409,2018-01-16 14:33:08+00:00,12,2024-04-06 15:53:50.280000+00:00,0.8190075657232789,1.4499602241384315,0.9411245536669391,7441.0
usr070527,46,1153864,6497,{'gem_sub_1': 1},2603,2223,311,2021-12-02 00:00:00+00:00,1,2024-02-26 10:02:25.248000+00:00,0.3710331762522188,0.4449858386719888,0.24061333427187087,1559.0
usr070536,97,334405,33706,{'gem_sub_1': 11},14105,13678,41,2022-07-18 00:00:00+00:00,5,2024-04-12 03:52:45.447000+00:00,0.6186086307512563,0.5588964776387175,0.3692748348415493,2538.0
usr070538,21,668130,1786,{'gem_sub_1': 1},449,394,6,2021-12-20 00:00:00+00:00,1,2024-03-31 03:36:45.760000+00:00,0.2619421442923691,0.10696289822164956,0.062036391792489355,391.0
usr070540,82,73418,179,{},9880,7062,1663,2021-12-01 00:00:00+00:00,0,2024-01-23 16:51:40.054000+00:00,0.5893763008749088,0.7973385913958794,0.5373926001376982,3973.0
usr070549,81,2736787,1289,"{'daily_9': 3, 'starter_1': 1, 'prog_s_2': 1, 'prog_s_4': 1, 'gem_sub_1': 11, 'daily_10': 3, 'gem_1': 8, 'prog_27': 1, 'prog_32': 1, 'prog_42': 1, 'prog_47': 1, 'timed_b_2_3': 1, 'gem_2': 1, 'timed_m_1_1': 2, 'timed_m_1_5': 4, 'timed_m_1_9': 7, 'timed_j_4_4': 2, 'timed_b_2_9': 1, 'timed_g_3_2': 5, 'timed_c_5_5': 1, 'clan_1': 3, 'timed_m_1_13': 5, 'timed_q_5_5': 2, 'timed_m_2_1': 6, 'timed_f_5_1': 5, 'timed_f_5_7': 5, 'prog_78': 1}",9470,7615,129,2023-05-24 00:00:00+00:00,9,2024-04-11 22:36:10.634000+00:00,0.6130195615544723,0.6472275433574911,0.5147435843024079,3781.0
usr070554,183,45562764,13477,"{'gem_sub_1': 67, 'gem_1': 1, 'timed_q_2_5': 1}",53339,41809,3627,2018-01-13 16:19:26+00:00,12,2024-04-12 05:05:25.149000+00:00,0.97710722963577,2.6464850322421754,0.9907894736842106,7845.0
usr070558,106,119790,1471,"{'gem_sub_1': 2, 'starter_2': 1, 'clan_2': 1}",17985,15073,198,2022-07-12 00:00:00+00:00,4,2024-04-12 05:28:53.980000+00:00,0.6444327809964889,0.5487875670648258,0.6130367261464822,4534.0
usr070577,103,109567,3030,{'gem_sub_1': 3},14376,10333,387,2018-02-17 23:16:09+00:00,3,2024-04-11 12:40:04.088000+00:00,0.8647352897891268,0.7106282994292419,0.6763751550593656,5077.0
usr070581,101,115316,525,"{'starter_1': 1, 'gem_sub_1': 3, 'starter_2': 1}",14289,11180,1001,2022-01-08 00:00:00+00:00,4,2024-04-12 07:13:00.361000+00:00,0.712861804660774,1.3831535460385826,0.6815379501558364,5161.0
usr070584,88,21221332,7224,"{'gem_sub_1': 2, 'starter_1': 1}",12153,9685,1438,2018-03-26 21:30:19+00:00,2,2024-02-16 12:06:10.667000+00:00,0.7358413000189218,1.100775594260182,0.4443871723773685,3173.0
usr070590,103,180498,27549,"{'starter_3': 2, 'gem_5': 3, 'starter_2': 2, 'gem_sub_3': 2, 'timed_o_1_7': 4, 'timed_o_1_4': 1, 'timed_k_1_1': 1, 'timed_e_0_3': 1, 'timed_j_1_1': 1, 'timed_g_2_8': 1, 'timed_g_2_7': 1, 'timed_g_2_5': 1, 'timed_c_4_1': 1, 'timed_c_4_3': 1, 'timed_q_4_1': 2, 'timed_a_4_2': 5, 'timed_a_4_5': 5, 'prog_74': 1, 'gem_sub_2': 1, 'gem_sub_1': 2, 'prog_85': 1}",15048,11560,665,2022-07-25 00:00:00+00:00,14,2024-04-12 05:18:45.048000+00:00,0.7589634598692292,1.3536165999397307,0.7106375516647037,5440.0
usr070600,40,1320027,48,{'gem_sub_1': 1},1923,1685,151,2022-01-14 00:00:00+00:00,1,2024-04-12 05:41:21.662000+00:00,0.3484632781597181,0.3702670979639524,0.21733979359995617,1414.0
usr070603,21,998480,135,{},441,340,81,2023-06-22 00:00:00+00:00,0,2024-03-15 23:46:30.642000+00:00,0.21912815476244107,0.2873751235174156,0.06656264542443405,460.0
usr070612,122,12021387,6953,"{'gem_sub_1': 12, 'daily_9': 2, 'special_5': 1, 'special_4': 1, 'starter_2': 1, 'starter_1': 1, 'daily_6': 1, 'gem_sub_3': 2, 'daily_5': 2, 'gem_sub_2': 1, 'timed_a_4_5': 4}",24232,18442,830,2021-12-04 00:00:00+00:00,11,2024-02-04 07:20:33.230000+00:00,0.7646816779747048,1.2516190767955453,0.6133699029851175,4639.0
usr070620,67,22766560,3265,{},5967,4461,720,2019-06-12 00:39:39+00:00,0,2024-03-06 12:32:42.531000+00:00,0.5879748099558791,0.7887403576323501,0.19457070707070706,1468.0
usr070633,32,31888,1004,{},1059,890,25,2024-01-28 00:00:00+00:00,0,2024-03-11 15:59:39.629000+00:00,0.35718195579503165,0.2649653550543777,0.1644077632695519,1014.0
usr070643,129,4112263,4150,"{'gem_sub_1': 17, 'starter_1': 1, 'gem_2': 1, 'gem_1': 3, 'timed_i_2_4': 1, 'timed_o_1_1': 1, 'clan_1': 1}",24516,18491,1370,2021-12-23 00:00:00+00:00,7,2024-04-12 02:14:07.167000+00:00,0.8105340457547552,1.7160331362060457,0.9162497995831327,7306.0
usr070647,85,28567,6898,"{'timed_h_1_1': 1, 'starter_1': 1, 'prog_32': 1, 'gem_sub_1': 10, 'gem_1': 1, 'timed_h_4_2': 1, 'timed_a_5_5': 1}",9929,6945,1175,2019-05-31 19:12:18+00:00,6,2024-04-12 03:23:45.929000+00:00,0.7188071596550824,0.6049639434267711,0.5452002219135169,3979.0
usr070648,54,1997603,3492,{},3703,3172,29,2023-11-23 00:00:00+00:00,0,2024-04-12 03:06:34.155000+00:00,0.45709778374465754,0.5792626898814333,0.1437413349178055,948.0
usr070656,99,40494088,6746,{'gem_sub_1': 1},16631,16545,11,2022-03-02 00:00:00+00:00,1,2024-04-12 07:58:53.999000+00:00,0.452720987298355,0.408993589608819,0.07927110829549854,511.0
usr070657,42,241069,890,{},2040,1709,63,2024-02-16 00:00:00+00:00,0,2024-04-12 09:05:01.498000+00:00,0.3799478298478145,0.438115221850794,0.16834054834054835,1077.0
usr070681,107,24127,716,{'daily_7': 1},18961,16061,113,2022-03-18 00:00:00+00:00,0,2024-04-12 00:47:14.330000+00:00,0.6788355724149945,1.3821874871727102,0.34148148148148155,2380.0
usr070690,94,7479609,10879,{'gem_sub_1': 1},14043,11269,483,2021-06-10 00:00:00+00:00,1,2024-04-10 13:50:35.863000+00:00,0.6188714337631289,1.0812918945544212,0.4519449407128757,3125.0
usr070704,66,638613,8072,{},5600,5548,48,2023-03-25 00:00:00+00:00,0,2024-04-11 13:42:55.968000+00:00,0.5587090665537364,0.8399189715742251,0.28370370370370374,2052.0
usr070706,29,4025024,8161,{},887,831,50,2022-12-31 00:00:00+00:00,0,2024-01-26 04:55:00.456000+00:00,0.3341266229963148,0.3521944652183968,0.0905759100881052,553.0
usr070711,117,10220727,793,{},21479,15329,249,2021-03-28 00:00:00+00:00,0,2024-04-12 06:45:38.074000+00:00,0.7616121387960318,0.9679710155809649,0.5937267133095118,4412.0
usr070713,57,1287191,2595,"{'starter_1': 1, 'gem_sub_1': 2, 'clan_2': 1}",3957,3076,418,2022-01-06 00:00:00+00:00,3,2024-03-29 10:51:16.736000+00:00,0.5160197207380108,0.4103551995450755,0.3954236849799285,2925.0
usr070720,66,356483,4311,{},5173,4378,134,2021-12-26 00:00:00+00:00,0,2024-04-11 11:52:25.264000+00:00,0.6300048956446783,1.7481680177244363,0.4377902728377112,2997.0
usr070728,99,3964391,1889,{},13410,8446,2181,2022-01-02 00:00:00+00:00,0,2024-04-11 21:29:41.466000+00:00,0.6925775419058173,0.9928391034863197,0.6875148741638414,5194.0
usr070739,24,995,289,{},595,461,18,2021-07-25 00:00:00+00:00,0,2024-01-17 00:23:01.467000+00:00,0.3054510600722633,0.4673014936221463,0.1506557639890973,979.0
usr070744,31,10222,227,{},1019,791,115,2022-03-13 00:00:00+00:00,0,2024-01-28 21:09:32.360000+00:00,0.3054488074750187,0.37465610348732087,0.18305009052976534,1242.0
usr070750,22,139965,1698,{},457,440,3,2024-02-13 00:00:00+00:00,0,2024-04-07 13:52:25.543000+00:00,0.28826299223004126,0.35727570388658125,0.08545947277654595,560.0
usr070760,75,11726006,6719,{},7057,5431,524,2022-08-24 00:00:00+00:00,0,2024-04-09 15:39:03.072000+00:00,0.6328405401427846,0.5487861304083609,0.5441503243154429,3975.0
usr070771,141,6656403,2020,"{'gem_sub_1': 38, 'gem_sub_2': 1}",29641,22327,135,2020-10-02 00:00:00+00:00,10,2024-04-11 15:45:15.924000+00:00,0.8766259997777437,1.4204256557811155,0.9453813104189043,7530.0
usr070773,148,22894320,2455,"{'clan_1': 2, 'gem_2': 1, 'starter_2': 1, 'gem_sub_1': 1, 'starter_3': 1}",31077,22968,1211,2020-04-06 13:33:31+00:00,6,2024-04-11 16:27:28.654000+00:00,0.8823108043574241,1.3490978147804418,0.8728999700664823,6796.0
usr070781,186,228791200,13090,{},42369,33265,832,2020-04-12 00:00:00+00:00,0,2024-04-12 08:33:16.205000+00:00,0.8966786204493782,1.315867870654865,1.0,7890.0
usr070794,64,706535,14205,{},5263,4789,119,2018-06-06 13:14:30+00:00,0,2024-04-12 05:14:21.036000+00:00,0.5936750072833978,0.4048179751253195,0.35108739463593597,2360.0
usr070797,78,847071,1246,"{'gem_1': 2, 'starter_1': 1, 'gem_sub_1': 2, 'gem_2': 2, 'timed_b_2_2': 1}",8909,7335,197,2022-08-19 00:00:00+00:00,4,2024-01-22 21:56:28.810000+00:00,0.6039780116474295,0.7611664198821241,0.4598897690583865,3192.0
usr070800,32,717316,564,"{'daily_10': 2, 'gem_sub_1': 1}",1042,938,21,2022-06-02 00:00:00+00:00,2,2024-01-23 09:27:35.636000+00:00,0.3514348293582501,0.3820894090886793,0.16958731722959364,1132.0
usr070801,72,210426,4217,{'gem_sub_1': 1},5355,4164,603,2019-07-11 19:29:11+00:00,1,2024-04-11 17:38:33.047000+00:00,0.6727498055257712,1.039724387218463,0.5595745550503409,4182.0
usr070808,60,572249,3698,"{'gem_sub_1': 6, 'prog_s_2': 1, 'daily_5': 2, 'starter_1': 1, 'daily_10': 3, 'daily_9': 4, 'prog_10': 1, 'prog_s_4': 1, 'prog_15': 1, 'prog_20': 1, 'daily_6': 2, 'prog_25': 1, 'prog_27': 1, 'timed_n_5_1': 1, 'prog_30': 1, 'prog_35': 1, 'prog_40': 1, 'prog_42': 1, 'prog_45': 1, 'timed_m_1_13': 2, 'prog_47': 1, 'timed_q_5_5': 3, 'prog_50': 1, 'prog_52': 1, 'prog_55': 1, 'prog_60': 1}",4867,3882,31,2023-06-06 00:00:00+00:00,11,2024-04-12 03:05:44.202000+00:00,0.5876451798924159,0.5686540631347944,0.21822319204433024,1469.0
usr070812,188,78916270,4062,"{'timed_l_0_2': 1, 'prog_70': 1, 'gem_2': 1, 'prog_27': 1, 'gem_5': 1, 'starter_1': 1, 'starter_2': 1, 'gem_sub_1': 16}",56501,45544,3181,2018-04-13 16:31:05+00:00,9,2024-04-12 00:41:29.165000+00:00,0.9628351489267124,2.5424168366126145,0.9984051036682615,7856.0
usr070814,43,1591676,2474,"{'daily_9': 1, 'prog_s_1': 1, 'gem_sub_1': 2, 'daily_10': 2, 'starter_1': 1, 'gem_1': 1, 'prog_27': 1}",2018,1877,24,2021-11-02 00:00:00+00:00,3,2024-02-01 16:43:00.859000+00:00,0.38563263442749496,0.27151123245101605,0.1707674499544418,1116.0
usr070815,83,13229756,19405,"{'gem_sub_1': 4, 'starter_1': 1}",9928,7294,297,2021-08-12 00:00:00+00:00,3,2024-04-11 15:30:33.638000+00:00,0.6007057387167405,0.5924446086337548,0.43800027256533797,3052.0
usr070824,185,69268512,27622,{},54355,43405,2945,2018-07-21 15:32:43+00:00,0,2024-04-12 05:31:26.983000+00:00,0.9799807928541608,2.5478113965402107,1.0,7887.0
usr070829,20,14582,1319,{},429,340,54,2024-03-28 00:00:00+00:00,0,2024-04-12 09:08:17.100000+00:00,0.23646752205292704,0.3359395883453622,0.09974870657797487,601.0
